Year,Site-yr,Site-no,Site,Soil,Texture,prevCrop,Till,Treatment,Treat-no,Plot,Rep,lbsN,FN,lbsP2O5,FP,lbsK20,FK,lbsS,FS,POP ha,POP ac,GDM,CDM,VDM,TDM,cobHi,HI,EARS,BARR,PROL,KERNE,KERNm,HSW,gUN,cUN,vUN,UN,NHI,gUP,cUP,vUP,UP,PHI,gUK,cUK,vUK,UK,KHI,gUCa,cUCa,vUCa,UCa,CaHI,gUMg,cUMg,vUMg,UMg,MgHI,gUS,cUS,vUS,US,SHI,gN,gP,gK,gCa,gMg,gS,cN,cP,cK,cCa,cMg,cS,vN,vP,vK,vCa,vMg,vS,SOM 0-4,SOM 4-8,SOM 0-8,SOM 8-16,pH 0-4,pH 4-8,pH 0-8,pH 8-16,bpH 0-4,bpH 4-8,bpH 0-8,bpH 8-16,Bray-P 0-4,Bray-P 4-8,Bray-P 0-8,Bray-P 8-16,cumBray-P8,cumBray-P16,Olsen-P 0-4,Olsen-P 4-8,Olsen-P 0-8,Olsen-P 8-16,cumOls-P8,cumOls-P16,K 0-4,K 4-8,K 0-8,K 8-16,cumK8,cumK16,NO3-12S,NO3-24S,NO3-36S,NO3-48S,avgNO3-S2ft,avgNO3-S3ft,avgNO3-S4ft,cumNO3-S,NO3-12F,NO3-24F,NO3-36F,NO3-48F,avgNO3-F,cumNO3-F,PSNT,Amino-N 0-6,Amino-N 6-12,SO4-S12,SO4-S24,SO4-S36,avgSO4-S,cumSO4-S,Zn 0-4,Zn 4-8,Zn 0-8,Fe 0-4,Fe 4-8,Fe 0-8,Mn 0-4,Mn 4-8,Mn 0-8,Cu 0-4,Cu 4-8,Cu 0-8,S 0-4,S 4-8,S 0-8,BD 0-8,irrigN,Observed L (F),Observed H (F),Normal L (F),Normal H (F),Observed Precip (inches),Observed S Fall (inches),GY Mg
2004,28,5,North Bend,Moody,siCL,soybean,CT,N2P1K0,3,406,4,150,168,41,20,0,0,0,0,73387,29699,11881,1414,6406,19701,0.89,0.60,71229,2.9,0.0,465,3309,35.9,149.5,5.7,77.3,232.4,0.64,10.9,0.2,2.0,13.1,0.83,24.9,8.0,205.0,238.0,0.10,1.8,0.2,27.0,29.1,0.06,8.4,0.3,15.6,24.4,0.35,11.2,0.3,4.9,16.4,0.68,1.26,0.09,0.21,0.02,0.07,0.09,0.40,0.01,0.57,0.02,0.02,0.02,1.21,0.03,3.20,0.42,0.24,0.08,,,3.01,2.63,,,6.66,6.37,,,7.00,7.00,,,14.9,5.7,43.9,61.6,,,8.0,0.6,23.5,25.4,,,581,328,1708,2720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.47,18,,,,,,,13.64
2004,28,5,North Bend,Moody,siCL,soybean,CT,N1P1K1,4,104,1,50,56,41,20,43,40,0,0,79863,32319,12569,1496,6471,20535,0.89,0.61,77704,2.7,0.0,502,3903,32.2,130.0,6.0,49.8,185.8,0.70,14.1,0.2,2.6,16.9,0.83,27.5,8.5,111.3,147.3,0.19,2.0,0.3,39.0,41.2,0.05,1.8,0.4,19.5,21.7,0.08,10.4,0.3,5.4,16.1,0.65,1.03,0.11,0.22,0.02,0.01,0.08,0.40,0.01,0.57,0.02,0.02,0.02,0.77,0.04,1.72,0.60,0.30,0.08,,,2.50,2.30,,,6.39,6.30,,,7.00,7.00,,,7.5,4.3,22.2,35.6,,,4.4,2.2,12.9,19.5,,,488,296,1433,2348,9.9,3.4,3.1,2.9,6.7,5.5,4.8,87.1,4.8,4.8,1.6,1.0,3.1,55.6,,,,,,,,,,,,,,,,,,,,,,,,1.47,18,,,,,,,14.43
2004,28,5,North Bend,Moody,siCL,soybean,CT,N1P1K1,4,203,2,50,56,41,20,43,40,0,0,66912,27078,11721,1395,10204,23320,0.89,0.50,66912,0.0,0.0,480,3211,36.5,153.3,5.6,70.4,229.3,0.67,16.2,0.2,6.4,22.8,0.71,28.5,7.9,210.7,247.1,0.12,1.8,0.2,58.5,60.5,0.03,7.3,0.3,29.1,36.7,0.20,12.5,0.3,10.2,23.1,0.54,1.31,0.14,0.24,0.02,0.06,0.11,0.40,0.01,0.57,0.02,0.02,0.02,0.69,0.06,2.07,0.57,0.28,0.10,,,3.25,2.84,,,6.52,6.50,,,7.00,7.00,,,13.0,4.3,38.2,51.4,,,7.2,1.2,21.3,25.1,,,480,312,1410,2373,3.8,2.9,2.9,2.2,3.4,3.2,2.9,53.5,4.5,7.3,1.6,2.0,3.8,70.3,,,,,,,,,,,,,,,,,,,,,,,,1.47,18,,,,,,,13.45
2004,28,5,North Bend,Moody,siCL,soybean,CT,N1P1K1,4,304,3,50,56,41,20,43,40,0,0,71229,28825,11037,1313,7627,19977,0.89,0.55,71229,0.0,0.0,467,3324,33.2,120.6,5.3,59.1,185.0,0.65,12.4,0.2,3.2,15.8,0.79,22.2,7.5,161.5,191.1,0.12,1.5,0.2,48.8,50.6,0.03,9.8,0.3,27.9,38.0,0.26,10.6,0.3,7.5,18.4,0.58,1.09,0.11,0.20,0.01,0.09,0.10,0.40,0.01,0.57,0.02,0.02,0.02,0.77,0.04,2.12,0.64,0.37,0.10,,,2.82,2.51,,,6.56,6.40,,,7.00,7.00,,,9.8,4.6,28.7,43.0,,,7.2,2.3,21.3,28.3,,,409,269,1204,2035,2.9,3.5,3.7,3.3,3.2,3.4,3.4,61.5,4.3,5.5,1.4,1.1,3.1,55.9,,,,,,,,,,,,,,,,,,,,,,,,1.47,18,,,,,,,12.67
2004,28,5,North Bend,Moody,siCL,soybean,CT,N1P1K1,4,407,4,50,56,41,20,43,40,0,0,69070,27952,12023,1431,7679,21133,0.89,0.57,71229,0.0,3.1,498,3547,33.9,124.8,5.7,43.0,173.5,0.72,11.3,0.2,1.9,13.4,0.84,22.0,8.1,148.2,178.3,0.12,1.8,0.2,25.2,27.2,0.07,2.6,0.4,16.8,19.8,0.13,10.0,0.3,4.5,14.8,0.68,1.04,0.09,0.18,0.02,0.02,0.08,0.40,0.01,0.57,0.02,0.02,0.02,0.56,0.02,1.93,0.33,0.22,0.06,,,2.96,2.60,,,6.83,6.64,,,7.00,7.00,,,10.8,4.8,31.7,46.6,,,3.9,0.7,11.3,13.6,,,499,281,1468,2334,4.4,5.3,5.0,4.8,4.8,4.9,4.9,89.5,4.0,5.4,3.5,1.0,3.5,63.6,,,,,,,,,,,,,,,,,,,,,,,,1.47,18,,,,,,,13.80
2004,28,5,North Bend,Moody,siCL,soybean,CT,N2P1K1,5,108,1,100,112,41,20,43,40,0,0,69070,27952,12685,1509,6918,21112,0.89,0.60,71229,0.0,3.1,515,3666,34.6,160.2,6.0,43.5,209.8,0.76,21.8,0.2,3.6,25.6,0.85,35.8,8.6,180.7,225.0,0.16,1.9,0.3,42.5,44.6,0.04,13.7,0.4,19.6,33.6,0.41,12.4,0.3,7.5,20.2,0.61,1.26,0.17,0.28,0.02,0.11,0.10,0.40,0.01,0.57,0.02,0.02,0.02,0.63,0.05,2.61,0.61,0.28,0.11,,,3.10,2.45,,,6.18,6.33,,,6.55,7.00,,,29.1,4.6,85.4,99.5,,,22.4,3.5,65.8,76.5,,,488,324,1433,2433,5.3,4.3,2.8,2.5,4.8,4.2,3.7,68.0,9.3,13.4,5.8,3.6,8.0,146.4,,,,,,,,,,,,,,,,,,,,,,,,1.47,18,,,,,,,14.56
2004,28,5,North Bend,Moody,siCL,soybean,CT,N2P1K1,5,201,2,100,112,41,20,43,40,0,0,62595,25331,11053,1315,8022,20391,0.89,0.54,62595,0.0,0.0,519,3251,34.0,142.5,5.3,78.9,226.6,0.63,12.8,0.2,3.3,16.3,0.79,27.1,7.5,212.1,246.7,0.11,1.7,0.2,38.7,40.6,0.04,2.9,0.3,24.8,28.0,0.10,9.9,0.3,7.2,17.5,0.57,1.29,0.12,0.24,0.02,0.03,0.09,0.40,0.01,0.57,0.02,0.02,0.02,0.98,0.04,2.64,0.48,0.31,0.09,,,2.95,2.52,,,6.31,6.42,,,7.00,7.00,,,7.7,4.2,22.6,35.4,,,4.0,1.6,11.7,16.8,,,409,312,1204,2167,4.9,2.9,2.1,2.0,3.9,3.3,3.0,54.2,4.9,5.0,2.3,1.5,3.4,62.3,,,,,,,,,,,,,,,,,,,,,,,,1.47,18,,,,,,,12.69
2004,28,5,North Bend,Moody,siCL,soybean,CT,N2P1K1,5,307,3,100,112,41,20,43,40,0,0,66912,27078,11716,1394,6764,19875,0.89,0.59,69070,0.0,0.0,471,3254,36.0,148.1,5.6,73.1,226.7,0.65,13.9,0.2,2.6,16.8,0.83,26.6,7.9,182.6,217.1,0.12,1.9,0.2,42.1,44.2,0.04,6.4,0.3,25.6,32.4,0.20,11.2,0.3,7.0,18.5,0.61,1.26,0.12,0.23,0.02,0.05,0.10,0.40,0.01,0.57,0.02,0.02,0.02,1.08,0.04,2.70,0.62,0.38,0.10,,,3.30,2.79,,,6.64,6.51,,,7.00,7.00,,,11.1,4.5,32.5,46.5,,,7.6,1.9,22.4,28.3,,,499,257,1468,2262,4.2,4.7,3.5,3.6,4.4,4.1,4.0,73.3,8.3,16.4,3.4,1.1,7.3,133.5,,,,,,,,,,,,,,,,,,,,,,,,1.47,18,,,,,,,13.45
2004,28,5,North Bend,Moody,siCL,soybean,CT,N2P1K1,5,404,4,100,112,41,20,43,40,0,0,75546,30572,11357,1351,7574,20283,0.89,0.56,75546,2.9,2.9,434,3282,34.6,136.6,5.4,73.0,215.1,0.64,11.7,0.2,2.7,14.6,0.80,22.3,7.7,199.1,229.0,0.10,1.6,0.2,34.8,36.7,0.04,3.4,0.3,23.0,26.7,0.13,10.6,0.3,6.5,17.4,0.61,1.20,0.10,0.20,0.01,0.03,0.09,0.40,0.01,0.57,0.02,0.02,0.02,0.96,0.04,2.63,0.46,0.30,0.09,,,2.50,2.32,,,6.33,6.31,,,7.00,7.00,,,8.8,4.5,25.8,39.8,,,2.8,0.5,8.3,9.7,,,363,246,1066,1825,5.6,5.4,2.9,2.8,5.5,4.6,4.2,76.0,5.6,11.4,3.8,1.2,5.5,100.6,,,,,,,,,,,,,,,,,,,,,,,,1.47,18,,,,,,,13.04
2004,28,5,North Bend,Moody,siCL,soybean,CT,N3P1K1,6,110,1,150,168,41,20,43,40,0,0,69070,27952,11337,1349,6884,19570,0.89,0.58,66912,3.1,0.0,469,3140,36.1,142.5,5.4,33.9,181.9,0.78,8.7,0.2,4.7,13.6,0.64,18.1,7.7,216.2,242.0,0.07,1.5,0.2,42.0,43.7,0.03,4.4,0.3,24.0,28.8,0.15,9.3,0.3,6.9,16.5,0.56,1.26,0.08,0.16,0.01,0.04,0.08,0.40,0.01,0.57,0.02,0.02,0.02,0.49,0.07,3.14,0.61,0.35,0.10,,,2.87,2.61,,,6.41,6.32,,,7.00,7.00,,,16.3,5.2,47.9,64.0,,,9.6,2.7,28.1,36.4,,,511,304,1502,2441,4.5,4.9,4.0,2.9,4.7,4.5,4.1,74.4,8.7,13.2,6.0,3.5,7.8,143.2,,,,,,,,,,,,,,,,,,,,,,,,1.47,18,,,,,,,13.01
2004,28,5,North Bend,Moody,siCL,soybean,CT,N3P1K1,6,207,2,150,168,41,20,43,40,0,0,64753,26205,11642,1385,6596,19623,0.89,0.59,62595,3.3,0.0,598,3743,31.1,136.7,5.6,61.5,203.8,0.67,12.0,0.2,4.0,16.1,0.74,23.4,7.9,141.3,172.6,0.14,1.7,0.2,28.6,30.5,0.06,1.0,0.3,21.1,22.5,0.05,10.7,0.3,6.1,17.2,0.62,1.17,0.10,0.20,0.02,0.01,0.09,0.40,0.01,0.57,0.02,0.02,0.02,0.93,0.06,2.14,0.43,0.32,0.09,,,3.07,2.74,,,6.44,6.47,,,7.00,7.00,,,6.3,3.8,18.7,30.4,,,3.6,1.1,10.6,14.0,,,382,300,1124,2051,3.5,3.8,3.4,2.4,3.7,3.6,3.3,60.2,6.4,7.2,1.8,1.1,4.1,75.2,,,,,,,,,,,,,,,,,,,,,,,,1.47,18,,,,,,,13.36
2004,28,5,North Bend,Moody,siCL,soybean,CT,N3P1K1,6,303,3,150,168,41,20,43,40,0,0,71229,28825,12171,1448,7369,20989,0.89,0.58,71229,0.0,0.0,472,3362,36.2,177.8,5.8,96.3,279.9,0.64,12.8,0.2,3.5,16.4,0.78,27.3,8.2,203.1,238.6,0.11,1.8,0.2,44.9,47.0,0.04,4.5,0.4,23.3,28.1,0.16,11.7,0.3,8.8,20.8,0.56,1.46,0.10,0.22,0.02,0.04,0.10,0.40,0.01,0.57,0.02,0.02,0.02,1.31,0.05,2.76,0.61,0.32,0.12,,,2.98,2.45,,,6.47,6.44,,,7.00,7.00,,,9.5,5.1,28.1,43.7,,,6.2,2.8,18.2,26.9,,,398,285,1170,2048,4.0,3.5,3.3,2.6,3.7,3.6,3.3,61.1,11.1,30.3,8.6,2.9,13.2,242.5,,,,,,,,,,,,,,,,,,,,,,,,1.47,18,,,,,,,13.97
2004,28,5,North Bend,Moody,siCL,soybean,CT,N3P1K1,6,401,4,150,168,41,20,43,40,0,0,75546,30572,12422,1478,9367,23267,0.89,0.53,71229,5.7,0.0,494,3519,35.3,162.1,5.9,97.4,265.4,0.61,16.1,0.2,4.5,20.8,0.78,29.8,8.4,225.9,264.1,0.11,2.1,0.3,46.6,48.9,0.04,18.8,0.4,29.4,48.5,0.39,12.8,0.3,8.5,21.6,0.59,1.30,0.13,0.24,0.02,0.15,0.10,0.40,0.01,0.57,0.02,0.02,0.02,1.04,0.05,2.41,0.50,0.31,0.09,,,3.14,2.92,,,6.54,6.41,,,7.00,7.00,,,16.0,5.5,47.0,64.0,,,10.6,1.5,31.1,35.8,,,464,269,1364,2195,5.1,5.6,3.7,3.9,5.3,4.8,4.6,83.5,5.4,10.8,16.8,1.9,8.7,159.9,,,,,,,,,,,,,,,,,,,,,,,,1.47,18,,,,,,,14.26
2004,28,5,North Bend,Moody,siCL,soybean,CT,N4P1K1 ,7,107,1,250,280,41,20,43,40,0,0,79863,32319,12966,1543,10100,24609,0.89,0.53,77704,5.4,2.7,440,3421,37.9,173.0,6.2,101.4,280.6,0.62,16.2,0.2,7.8,24.2,0.67,32.4,8.8,241.9,283.1,0.11,2.1,0.3,66.9,69.2,0.03,5.3,0.4,31.9,37.6,0.14,13.0,0.3,14.2,27.6,0.47,1.33,0.13,0.25,0.02,0.04,0.10,0.40,0.01,0.57,0.02,0.02,0.02,1.00,0.08,2.39,0.66,0.32,0.14,,,2.98,2.65,,,6.39,6.28,,,7.00,7.00,,,8.5,4.2,25.0,37.9,,,5.3,1.9,15.5,21.4,,,511,308,1502,2453,7.6,3.8,2.2,2.0,5.7,4.5,3.9,70.6,34.0,17.6,8.8,5.1,16.4,296.1,,,,,,,,,,,,,,,,,,,,,,,,1.47,18,,,,,,,14.88
2004,28,5,North Bend,Moody,siCL,soybean,CT,N4P1K1 ,7,209,2,250,280,41,20,43,40,0,0,71229,28825,12230,1455,6225,19911,0.89,0.61,69070,3.0,0.0,529,3651,33.5,141.3,5.8,75.0,222.1,0.64,13.8,0.2,2.1,16.1,0.86,30.8,8.3,207.5,246.6,0.12,1.8,0.2,32.5,34.6,0.05,3.9,0.4,21.0,25.3,0.15,10.4,0.3,5.4,16.1,0.64,1.15,0.11,0.25,0.02,0.03,0.09,0.40,0.01,0.57,0.02,0.02,0.02,1.21,0.03,3.33,0.52,0.34,0.09,,,3.19,2.87,,,6.51,6.44,,,7.00,7.00,,,11.8,4.4,34.6,48.3,,,6.5,1.5,19.0,23.6,,,448,289,1319,2209,3.1,4.1,2.1,1.8,3.6,3.1,2.8,50.8,17.8,22.7,5.4,1.9,11.9,217.2,,,,,,,,,,,,,,,,,,,,,,,,1.47,18,,,,,,,14.04
2004,28,5,North Bend,Moody,siCL,soybean,CT,N4P1K1 ,7,302,3,250,280,41,20,43,40,0,0,62595,25331,11929,1419,7540,20888,0.89,0.57,66912,0.0,6.9,497,3323,35.9,135.7,5.7,88.7,230.2,0.59,9.5,0.2,4.2,13.9,0.68,22.4,8.1,162.9,193.3,0.12,1.8,0.2,43.8,45.8,0.04,8.7,0.3,26.7,35.7,0.24,10.3,0.3,8.1,18.6,0.55,1.14,0.08,0.19,0.02,0.07,0.09,0.40,0.01,0.57,0.02,0.02,0.02,1.18,0.06,2.16,0.58,0.35,0.11,,,2.99,2.30,,,6.68,6.58,,,7.00,7.00,,,9.7,4.8,28.4,43.2,,,6.2,2.7,18.2,26.5,,,386,265,1135,1954,5.2,4.4,2.8,2.9,4.8,4.1,3.8,69.3,6.9,14.1,6.1,1.4,7.1,130.4,,,,,,,,,,,,,,,,,,,,,,,,1.47,18,,,,,,,13.69
2004,28,5,North Bend,Moody,siCL,soybean,CT,N4P1K1 ,7,403,4,250,280,41,20,43,40,0,0,75546,30572,12698,1511,8855,23064,0.89,0.55,77704,8.6,11.4,463,3597,35.3,182.0,6.1,90.5,278.5,0.65,21.1,0.2,3.5,24.8,0.85,32.9,8.6,218.1,259.6,0.13,2.0,0.3,49.0,51.3,0.04,16.1,0.4,25.1,41.6,0.39,12.7,0.3,7.3,20.3,0.63,1.43,0.17,0.26,0.02,0.13,0.10,0.40,0.01,0.57,0.02,0.02,0.02,1.02,0.04,2.46,0.55,0.28,0.08,,,3.06,2.77,,,6.43,6.38,,,7.00,7.00,,,11.3,4.6,33.3,47.6,,,5.4,0.2,15.9,16.5,,,409,250,1204,1974,1.7,3.1,2.1,2.3,2.4,2.3,2.3,42.3,15.0,54.7,20.8,4.5,23.8,436.9,,,,,,,,,,,,,,,,,,,,,,,,1.47,18,,,,,,,14.58
2004,28,5,North Bend,Moody,siCL,soybean,CT,N4P2K2,8,101,1,250,280,82,40,86,80,0,0,60437,24458,10729,1277,6592,18597,0.89,0.58,60437,3.6,3.6,460,2779,38.6,133.1,5.1,65.1,203.3,0.65,8.8,0.2,3.5,12.5,0.71,20.5,7.3,137.3,165.0,0.12,1.7,0.2,31.0,32.9,0.05,7.5,0.3,20.8,28.6,0.26,9.7,0.3,5.7,15.6,0.62,1.24,0.08,0.19,0.02,0.07,0.09,0.40,0.01,0.57,0.02,0.02,0.02,0.99,0.05,2.08,0.47,0.31,0.09,,,3.12,2.93,,,6.25,6.23,,,6.73,6.81,,,12.2,6.9,36.0,57.3,,,6.7,4.9,19.7,34.9,,,519,296,1525,2440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.47,18,,,,,,,12.32
2004,28,5,North Bend,Moody,siCL,soybean,CT,N4P2K2,8,210,2,250,280,82,40,86,80,0,0,62595,25331,12821,1526,8643,22990,0.89,0.56,62595,0.0,0.0,535,3347,38.3,169.0,6.1,114.6,289.7,0.58,16.8,0.2,7.8,24.8,0.68,32.1,8.7,236.1,276.8,0.12,1.8,0.3,56.1,58.2,0.03,5.9,0.4,30.6,36.9,0.16,12.9,0.3,9.7,23.0,0.56,1.32,0.13,0.25,0.01,0.05,0.10,0.40,0.01,0.57,0.02,0.02,0.02,1.33,0.09,2.73,0.65,0.35,0.11,,,3.01,2.65,,,6.64,6.56,,,7.00,7.00,,,17.2,4.6,50.5,64.7,,,12.5,1.9,36.8,42.6,,,445,285,1307,2186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.47,18,,,,,,,14.72
2004,28,5,North Bend,Moody,siCL,soybean,CT,N4P2K2,8,301,3,250,280,82,40,86,80,0,0,69070,27952,12449,1481,7406,21336,0.89,0.58,69070,0.0,0.0,499,3448,36.1,179.1,5.9,80.4,265.4,0.67,12.6,0.2,2.1,14.9,0.84,24.5,8.4,228.8,261.7,0.09,2.1,0.3,32.2,34.6,0.06,3.0,0.4,23.9,27.3,0.11,12.0,0.3,5.0,17.2,0.69,1.44,0.10,0.20,0.02,0.02,0.10,0.40,0.01,0.57,0.02,0.02,0.02,1.09,0.03,3.09,0.44,0.32,0.07,,,2.99,2.28,,,6.59,6.65,,,7.00,7.00,,,9.7,5.2,28.5,44.6,,,7.5,2.4,22.0,29.5,,,374,277,1101,1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.47,18,,,,,,,14.29
2004,28,5,North Bend,Moody,siCL,soybean,CT,N4P2K2,8,410,4,250,280,82,40,86,80,0,0,75546,30572,11743,1397,8572,21713,0.89,0.54,69070,8.6,0.0,482,3327,35.3,156.4,5.6,90.9,252.9,0.62,16.8,0.2,7.4,24.3,0.69,29.2,7.9,221.1,258.3,0.11,1.9,0.2,57.3,59.5,0.03,5.4,0.3,26.1,31.8,0.17,11.6,0.3,9.5,21.5,0.54,1.33,0.14,0.25,0.02,0.05,0.10,0.40,0.01,0.57,0.02,0.02,0.02,1.06,0.09,2.58,0.67,0.30,0.11,,,2.85,2.54,,,6.47,6.54,,,7.00,7.00,,,13.5,5.9,39.7,57.9,,,7.5,1.4,22.0,26.3,,,390,238,1147,1881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.47,18,,,,,,,13.48
2004,28,5,North Bend,Moody,siCL,soybean,CT,UNL,9,109,1,110,123,41,20,0,0,0,0,75546,30572,11313,1346,7096,19755,0.89,0.57,73387,2.9,0.0,535,3928,28.8,123.5,5.4,33.0,161.9,0.76,11.0,0.2,3.6,14.8,0.74,24.0,7.6,221.2,252.9,0.09,1.8,0.2,41.4,43.5,0.04,8.0,0.3,23.2,31.6,0.25,9.7,0.3,7.2,17.2,0.57,1.09,0.10,0.21,0.02,0.07,0.09,0.40,0.01,0.57,0.02,0.02,0.02,0.47,0.05,3.12,0.58,0.33,0.10,,,3.02,2.57,,,6.60,6.39,,,7.00,7.00,,,12.6,4.2,36.9,49.9,,,9.2,1.8,27.0,32.4,,,558,312,1640,2603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.47,18,,,,,,,12.99
2004,28,5,North Bend,Moody,siCL,soybean,CT,UNL,9,206,2,110,123,41,20,0,0,0,0,66912,27078,12285,1462,6609,20356,0.89,0.60,71229,0.0,6.5,479,3412,36.0,147.1,5.9,55.1,208.0,0.71,14.6,0.2,3.3,18.1,0.81,24.2,8.3,133.4,165.9,0.15,1.7,0.3,32.1,34.1,0.05,12.0,0.4,16.7,29.1,0.41,11.3,0.3,6.3,18.0,0.63,1.20,0.12,0.20,0.01,0.10,0.09,0.40,0.01,0.57,0.02,0.02,0.02,0.83,0.05,2.02,0.49,0.25,0.10,,,3.20,2.65,,,6.40,6.50,,,7.00,7.00,,,18.7,4.0,54.9,67.1,,,13.3,2.4,39.0,46.5,,,413,304,1215,2154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.47,18,,,,,,,14.10
2004,28,5,North Bend,Moody,siCL,soybean,CT,UNL,9,309,3,110,123,41,20,0,0,0,0,71229,28825,11890,1415,6660,19964,0.89,0.60,71229,0.0,0.0,509,3625,32.8,138.3,5.7,70.8,214.7,0.64,15.9,0.2,2.6,18.7,0.85,28.3,8.0,210.3,246.6,0.11,1.9,0.2,32.6,34.7,0.05,3.6,0.3,16.6,20.6,0.17,10.6,0.3,4.7,15.6,0.68,1.16,0.13,0.24,0.02,0.03,0.09,0.40,0.01,0.57,0.02,0.02,0.02,1.06,0.04,3.16,0.49,0.25,0.07,,,3.06,2.70,,,6.45,6.47,,,7.00,7.00,,,10.1,4.4,29.6,43.2,,,6.3,1.5,18.6,23.2,,,386,246,1135,1894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.47,18,,,,,,,13.65
2004,28,5,North Bend,Moody,siCL,soybean,CT,UNL,9,408,4,110,123,41,20,0,0,0,0,66912,27078,11490,1367,7145,20002,0.89,0.57,69070,3.2,6.5,509,3514,32.7,133.5,5.5,40.5,179.5,0.74,14.4,0.2,4.1,18.6,0.77,26.2,7.8,181.3,215.3,0.12,1.7,0.2,42.8,44.8,0.04,2.1,0.3,25.7,28.1,0.07,9.9,0.3,8.8,19.0,0.52,1.16,0.13,0.23,0.02,0.02,0.09,0.40,0.01,0.57,0.02,0.02,0.02,0.57,0.06,2.54,0.60,0.36,0.12,,,2.88,2.65,,,6.38,6.21,,,7.00,6.57,,,12.4,5.3,36.5,52.9,,,4.2,1.4,12.5,16.7,,,413,250,1215,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.47,18,,,,,,,13.19
2004,29,6,Cairo,Hord,siL,corn,RT,N0P1K1 ,1,107,1,0,0,41,20,43,40,0,0,71229,28825,8797,1233,8424,18453,0.88,0.48,70150,3.0,1.5,416,2915,30.2,129.4,5.2,37.2,171.9,0.75,18.5,0.2,1.7,20.5,0.91,29.5,10.8,170.9,211.2,0.14,1.8,0.2,34.0,36.0,0.05,7.3,0.5,13.0,20.8,0.35,7.3,0.4,5.8,13.6,0.54,1.47,0.21,0.34,0.02,0.08,0.08,0.43,0.02,0.88,0.02,0.04,0.04,0.44,0.02,2.03,0.40,0.15,0.07,,,2.21,1.52,,,6.77,6.05,,,7.00,6.81,,,13.1,6.7,35.5,54.5,,,6.2,4.4,16.8,29.3,,,359,211,969,1566,3.6,3.0,1.5,1.5,3.3,2.7,2.4,40.1,3.5,2.0,0.9,0.6,1.8,29.2,14.7,174.0,131.4,,,,,,,,,,,,,,,,,,,,,1.35,15,,,,,,,10.10
2004,29,6,Cairo,Hord,siL,corn,RT,N0P1K1 ,1,204,2,0,0,41,20,43,40,0,0,79863,32319,8765,1275,7106,17146,0.87,0.51,74466,6.8,0.0,369,2745,31.9,154.4,5.4,25.8,185.6,0.83,22.4,0.3,3.9,26.6,0.84,29.6,11.2,152.2,193.0,0.15,1.6,0.2,28.8,30.6,0.05,9.8,0.5,12.5,22.8,0.43,7.5,0.5,4.6,12.5,0.60,1.76,0.26,0.34,0.02,0.11,0.09,0.43,0.02,0.88,0.02,0.04,0.04,0.36,0.06,2.14,0.41,0.18,0.06,,,2.25,1.74,,,6.50,6.33,,,7.00,7.00,,,17.3,5.8,46.6,63.2,,,9.8,2.9,26.5,34.7,,,324,222,874,1504,4.3,5.3,2.9,2.9,4.8,4.2,3.9,64.6,1.9,0.7,0.5,0.6,0.9,15.3,11.2,191.7,139.9,,,,,,,,,,,,,,,,,,,,,1.35,15,,,,,,,10.06
2004,29,6,Cairo,Hord,siL,corn,RT,N0P1K1 ,1,307,3,0,0,41,20,43,40,0,0,67991,27515,9383,1345,9839,20567,0.87,0.46,67991,1.6,1.6,419,2847,33.0,92.0,5.7,38.1,135.8,0.68,22.3,0.3,5.6,28.2,0.79,32.2,11.8,175.3,219.3,0.15,1.6,0.2,36.8,38.6,0.04,10.9,0.5,18.9,30.3,0.36,7.7,0.5,6.0,14.2,0.55,0.98,0.24,0.34,0.02,0.12,0.08,0.43,0.02,0.88,0.02,0.04,0.04,0.39,0.06,1.78,0.37,0.19,0.06,,,2.29,2.56,,,7.01,6.15,,,7.00,6.75,,,21.1,6.8,56.9,76.3,,,11.4,2.9,30.8,39.0,,,452,230,1221,1874,4.3,4.9,1.4,1.4,4.6,3.5,3.0,50.2,2.9,0.7,0.4,0.5,1.1,18.4,13.9,200.2,174.0,,,,,,,,,,,,,,,,,,,,,1.35,15,,,,,,,10.77
